laptop_ID,Company,Product,TypeName,Inches,ScreenResolution,Cpu,Ram,Memory,Gpu,OpSys,Weight,Price_euros,screen_width,screen_height,IPS Panel,CPU Brand,CPU GHz,MemoryAmount,MemoryType
1109,HP,Elitebook 820,Netbook,12.5,1366x768,Intel Core i5 6200U 2.3GHz,4,128GB SSD,Intel,Windows 7,2.4,1599.0,1366,768,0,Intel,2.3,128,SSD
1110,Acer,Aspire F5-573G,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8,256GB SSD +  1TB HDD,Nvidia,Windows 10,2.4,799.0,1920,1080,0,Intel,2.5,256,SSD
1111,Dell,Inspiron 5567,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8,1TB HDD,AMD,Windows 10,2.36,638.8,1920,1080,0,Intel,2.5,1000,HDD
1112,MSI,GS70 Stealth,Gaming,17.3,Full HD 1920x1080,Intel Core i7 6700HQ 2.6GHz,8,256GB SSD,Nvidia,Windows 10,2.6,1599.0,1920,1080,0,Intel,2.6,256,SSD
1113,HP,250 G5,Notebook,15.6,1366x768,Intel Pentium Quad Core N3710 1.6GHz,4,1TB HDD,Intel,Windows 10,1.96,500.0,1366,768,0,Intel,1.6,1000,HDD
1114,Asus,G752VY-GC162T (i7-6700HQ/16GB/1TB,Gaming,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 6700HQ 2.6GHz,16,128GB SSD +  1TB HDD,Nvidia,Windows 10,4.3,2299.0,1920,1080,1,Intel,2.6,128,SSD
1115,Dell,Latitude E5270,Ultrabook,12.5,1366x768,Intel Core i3 6100U 2.3GHz,4,500GB HDD,Intel,Windows 7,1.5,1135.15,1366,768,0,Intel,2.3,500,HDD
1116,Dell,Latitude E5270,Ultrabook,12.5,1366x768,Intel Core i3 6100U 2.3GHz,4,128GB SSD,Intel,Windows 7,1.5,1166.97,1366,768,0,Intel,2.3,128,SSD
1117,Acer,Chromebook 15,Notebook,15.6,1366x768,Intel Celeron Dual Core 3205U 1.5GHz,4,16GB SSD,Intel,Chrome OS,2.2,209.0,1366,768,0,Intel,1.5,16,SSD
1118,HP,ZBook 17,Workstation,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 6700HQ 2.6GHz,8,1TB HDD,AMD,Windows 7,3.0,2899.0,1920,1080,1,Intel,2.6,1000,HDD
1119,Lenovo,Legion Y520-15IKBN,Gaming,15.6,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,16,512GB SSD,Nvidia,Windows 10,2.4,1199.0,1920,1080,0,Intel,2.8,512,SSD
1120,Dell,Latitude E5270,Ultrabook,12.5,1366x768,Intel Core i5 6200U 2.3GHz,8,256GB SSD,Intel,Windows 7,1.5,1413.1,1366,768,0,Intel,2.3,256,SSD
1121,MSI,GE72 Apache,Gaming,17.3,Full HD 1920x1080,Intel Core i7 6700HQ 2.6GHz,8,128GB SSD +  1TB HDD,Nvidia,Windows 10,2.9,1511.19,1920,1080,0,Intel,2.6,128,SSD
1122,Lenovo,Yoga 500-15ISK,2 in 1 Convertible,15.6,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i5 6200U 2.3GHz,4,256GB SSD,Intel,Windows 10,2.1,867.0,1920,1080,1,Intel,2.3,256,SSD
1123,HP,15-bw011nv (A6-9220/4GB/1TB/FHD/W10),Notebook,15.6,Full HD 1920x1080,AMD A6-Series 9220 2.5GHz,4,1TB HDD,AMD,Windows 10,2.1,398.0,1920,1080,0,AMD,2.5,1000,HDD
1124,Asus,Rog GL552VW-CN470T,Gaming,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 6700HQ 2.6GHz,16,128GB SSD +  1TB HDD,Nvidia,Windows 10,2.59,1339.0,1920,1080,1,Intel,2.6,128,SSD
1125,HP,EliteBook 1030,Notebook,13.3,Quad HD+ / Touchscreen 3200x1800,Intel Core M 6Y54 1.1GHz,8,256GB SSD,Intel,Windows 10,1.16,1699.0,3200,1800,0,Intel,1.1,256,SSD
1126,Dell,Vostro 3559,Notebook,15.6,1366x768,Intel Core i5 6200U 2.3GHz,4,500GB HDD,AMD,Windows 7,2.24,769.15,1366,768,0,Intel,2.3,500,HDD
1127,Lenovo,V110-15ISK (i3-6006U/4GB/128GB/W10),Notebook,15.6,1366x768,Intel Core i3 6006U 2.0GHz,4,128GB SSD,Intel,Windows 10,2.1,429.0,1366,768,0,Intel,2.0,128,SSD
1128,HP,Spectre Pro,Ultrabook,13.3,Full HD 1920x1080,Intel Core i7 6500U 2.5GHz,8,512GB SSD,Intel,Windows 10,1.16,1969.0,1920,1080,0,Intel,2.5,512,SSD
1129,Lenovo,Yoga Book,2 in 1 Convertible,10.1,IPS Panel Touchscreen 1920x1200,Intel Atom x5-Z8550 1.44GHz,4,64GB Flash Storage,Intel,Android,0.69,549.0,1920,1200,1,Intel,1.44,64,Flash
1130,Dell,XPS 13,Ultrabook,13.3,Full HD 1920x1080,Intel Core i7 7560U 2.4GHz,8,256GB SSD,Intel,Windows 10,1.23,1379.0,1920,1080,0,Intel,2.4,256,SSD
1131,Lenovo,IdeaPad Y900-17ISK,Gaming,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 6820HK 2.7GHz,16,256GB SSD +  1.0TB Hybrid,Nvidia,Windows 10,4.6,2749.99,1920,1080,1,Intel,2.7,256,SSD
1132,Razer,Blade Stealth,Ultrabook,12.5,Touchscreen / 4K Ultra HD 3840x2160,Intel Core i7 6500U 2.5GHz,8,256GB SSD,Intel,Windows 10,1.25,1029.0,3840,2160,0,Intel,2.5,256,SSD
1133,Toshiba,Portege X30-D-10K,Ultrabook,13.3,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,16,512GB SSD,Intel,Windows 10,1.05,2226.0,1920,1080,0,Intel,2.7,512,SSD
1134,Asus,Rog GL752VW-T4308T,Gaming,17.3,Full HD 1920x1080,Intel Core i7 6700HQ 2.6GHz,8,128GB SSD +  1TB HDD,Nvidia,Windows 10,3.52,1312.49,1920,1080,0,Intel,2.6,128,SSD
1135,Vero,V131 (X5-Z8350/4GB/32GB/FHD/W10),Notebook,13.3,Full HD 1920x1080,Intel Atom X5-Z8350 1.44GHz,4,32GB Flash Storage,Intel,Windows 10,1.35,196.0,1920,1080,0,Intel,1.44,32,Flash
1136,HP,Spectre Pro,Notebook,13.3,Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,8,256GB SSD,Intel,Windows 10,1.16,1690.0,1920,1080,0,Intel,2.3,256,SSD
1137,HP,EliteBook 1040,Notebook,14.0,Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,8,256GB SSD,Intel,Windows 7,1.43,1513.0,1920,1080,0,Intel,2.3,256,SSD
1138,Dell,Latitude E5570,Notebook,15.6,1366x768,Intel Core i5 6200U 2.3GHz,4,500GB HDD,Intel,Linux,2.09,523.63,1366,768,0,Intel,2.3,500,HDD
1139,Asus,VivoBook Max,Notebook,15.6,1366x768,Intel Core i3 7100U 2.4GHz,4,1TB HDD,Intel,Windows 10,2.0,435.0,1366,768,0,Intel,2.4,1000,HDD
1140,Lenovo,ThinkPad Yoga,2 in 1 Convertible,14.0,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i7 6500U 2.5GHz,8,256GB SSD,Intel,Windows 10,1.8,1669.0,1920,1080,1,Intel,2.5,256,SSD
1141,Lenovo,Yoga Book,2 in 1 Convertible,10.1,IPS Panel Touchscreen 1920x1200,Intel Atom x5-Z8550 1.44GHz,4,64GB Flash Storage,Intel,Windows 10,0.69,479.0,1920,1200,1,Intel,1.44,64,Flash
1142,HP,EliteBook 820,Ultrabook,12.5,1366x768,Intel Core i5 6300U 2.4GHz,8,256GB SSD,Intel,Windows 7,1.26,1895.0,1366,768,0,Intel,2.4,256,SSD
1143,Lenovo,Legion Y520-15IKBN,Gaming,15.6,IPS Panel Full HD 1920x1080,Intel Core i5 7300HQ 2.5GHz,8,128GB SSD +  1TB HDD,Nvidia,No OS,2.4,989.0,1920,1080,1,Intel,2.5,128,SSD
1144,HP,Omen -,Gaming,17.3,IPS Panel Full HD 1920x1080,Intel Core i5 6300HQ 2.3GHz,8,128GB SSD +  1TB HDD,Nvidia,Windows 10,3.35,1129.0,1920,1080,1,Intel,2.3,128,SSD
1145,HP,15-bs078cl (i7-7500U/8GB/2TB/W10),Notebook,15.6,1366x768,Intel Core i7 7500U 2.7GHz,8,2TB HDD,Intel,Windows 10,2.04,629.0,1366,768,0,Intel,2.7,2000,HDD
1146,Lenovo,ThinkPad P40,2 in 1 Convertible,14.0,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i7 6600U 2.6GHz,8,512GB SSD,Nvidia,Windows 7,1.8,2050.38,1920,1080,1,Intel,2.6,512,SSD
1147,Asus,L403NA-GA013TS (N3350/4GB/32GB/W10),Notebook,14.0,1366x768,Intel Celeron Dual Core N3350 1.1GHz,4,32GB Flash Storage,Intel,Windows 10,1.5,278.0,1366,768,0,Intel,1.1,32,Flash
1148,HP,250 G6,Ultrabook,15.6,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8,256GB SSD,Intel,Windows 10,1.84,752.0,1920,1080,0,Intel,2.7,256,SSD
1149,Acer,Aspire E5-576G,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,4,1TB HDD,Nvidia,Windows 10,2.23,616.0,1920,1080,0,Intel,2.5,1000,HDD
1150,Lenovo,IdeaPad 500-15ISK,Notebook,15.6,Full HD 1920x1080,Intel Core i7 6500U 2.5GHz,16,1.0TB Hybrid,AMD,Windows 10,2.5,1099.0,1920,1080,0,Intel,2.5,1000,Hybrid
1151,HP,ZBook 17,Workstation,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 6700HQ 2.6GHz,8,256GB SSD,Nvidia,Windows 7,3.0,3949.4,1920,1080,1,Intel,2.6,256,SSD
1153,Dell,Inspiron 5567,Notebook,15.6,1366x768,Intel Core i5 7200U 2.5GHz,8,1TB HDD,AMD,Windows 10,2.5,784.0,1366,768,0,Intel,2.5,1000,HDD
1154,MSI,GT72S Dominator,Gaming,17.3,Full HD 1920x1080,Intel Core i7 6820HQ 2.7GHz,16,256GB SSD +  1TB HDD,Nvidia,Windows 10,3.78,2399.0,1920,1080,0,Intel,2.7,256,SSD
1155,HP,EliteBook 850,Ultrabook,15.6,Full HD 1920x1080,Intel Core i7 6500U 2.5GHz,8,256GB SSD,Intel,Windows 7,1.88,2171.72,1920,1080,0,Intel,2.5,256,SSD
1156,Lenovo,ThinkPad X1,2 in 1 Convertible,14.0,IPS Panel Touchscreen 2560x1440,Intel Core i7 6600U 2.6GHz,16,512GB SSD,Intel,Windows 10,2.8,2440.0,2560,1440,1,Intel,2.6,512,SSD
1157,MSI,GP62M 7RDX,Gaming,15.6,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,8,128GB SSD +  1TB HDD,Nvidia,Windows 10,2.4,1142.8,1920,1080,0,Intel,2.8,128,SSD
1160,HP,Spectre Pro,2 in 1 Convertible,13.3,Full HD / Touchscreen 1920x1080,Intel Core i5 6300U 2.4GHz,8,256GB SSD,Intel,Windows 10,1.48,1629.0,1920,1080,0,Intel,2.4,256,SSD
1161,HP,ZBook 15,Workstation,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 6700HQ 2.6GHz,8,256GB SSD,Nvidia,Windows 7,2.59,2229.0,1920,1080,1,Intel,2.6,256,SSD
1162,HP,Spectre Pro,2 in 1 Convertible,13.3,Touchscreen 2560x1440,Intel Core i7 6600U 2.6GHz,8,256GB SSD,Intel,Windows 10,1.48,1799.0,2560,1440,0,Intel,2.6,256,SSD
1163,HP,ZBook Studio,Workstation,15.6,Full HD 1920x1080,Intel Core i7 6700HQ 2.6GHz,8,256GB SSD,Nvidia,Windows 7,2.0,1899.0,1920,1080,0,Intel,2.6,256,SSD
1164,HP,EliteBook 820,Ultrabook,12.5,Full HD 1920x1080,Intel Core i7 6500U 2.50GHz,8,256GB SSD,Intel,Windows 7,1.26,2296.95,1920,1080,0,Intel,2.5,256,SSD
1165,Dell,Vostro 5568,Notebook,15.6,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8,256GB SSD,Nvidia,Windows 10,2.18,1009.9,1920,1080,0,Intel,2.7,256,SSD
1166,HP,EliteBook 850,Notebook,15.6,Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,8,256GB SSD,Intel,Windows 7,1.88,1579.0,1920,1080,0,Intel,2.3,256,SSD
1167,Lenovo,ThinkPad X1,2 in 1 Convertible,14.0,IPS Panel Touchscreen 2560x1440,Intel Core i7 6500U 2.5GHz,8,256GB SSD,Intel,Windows 10,1.27,2339.0,2560,1440,1,Intel,2.5,256,SSD
1168,Lenovo,V110-15ISK (i3-6006U/4GB/1TB/No,Notebook,15.6,1366x768,Intel Core i3 6006U 2.0GHz,4,1TB HDD,Intel,No OS,1.9,339.0,1366,768,0,Intel,2.0,1000,HDD
1169,HP,15-BA015wm (E2-7110/4GB/500GB/W10),Notebook,15.6,1366x768,AMD E-Series 7110 1.8GHz,4,500GB HDD,AMD,Windows 10,1.86,297.0,1366,768,0,AMD,1.8,500,HDD
1170,Lenovo,B51-80 (i5-6200U/8GB/1TB/Radeon,Notebook,15.6,Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,8,1TB HDD,AMD,No OS,2.32,599.0,1920,1080,0,Intel,2.3,1000,HDD
1171,Dell,Inspiron 7567,Gaming,15.6,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,8,1TB HDD,Nvidia,Windows 10,2.62,1199.0,1920,1080,0,Intel,2.8,1000,HDD
1172,Dell,XPS 15,Notebook,15.6,IPS Panel Touchscreen / 4K Ultra HD 3840x2160,Intel Core i5 6300HQ 2.3GHz,8,256GB SSD,Nvidia,Windows 10,2.04,2250.68,3840,2160,1,Intel,2.3,256,SSD
1173,HP,15-bw002nv (A6-9220/4GB/256GB/Radeon,Notebook,15.6,Full HD 1920x1080,AMD A6-Series A6-9220 2.5GHz,4,256GB SSD,AMD,Windows 10,1.91,478.89,1920,1080,0,AMD,2.5,256,SSD
1174,MSI,GP72M 7REX,Gaming,17.3,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,16,256GB SSD +  1TB HDD,Nvidia,Windows 10,2.7,1492.8,1920,1080,0,Intel,2.8,256,SSD
1175,Lenovo,ThinkPad T460s,Ultrabook,14.0,Full HD 1920x1080,Intel Core i7 6600U 2.6GHz,12,512GB SSD,Intel,Windows 7,1.4,2299.0,1920,1080,0,Intel,2.6,512,SSD
1176,Lenovo,B51-80 (i5-6200U/8GB/1008GB/Radeon,Notebook,15.6,Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,8,1.0TB Hybrid,AMD,Windows 10,2.5,788.49,1920,1080,0,Intel,2.3,1000,Hybrid
1177,HP,Spectre Pro,2 in 1 Convertible,13.3,Touchscreen 2560x1440,Intel Core i7 6600U 2.6GHz,8,512GB SSD,Intel,Windows 10,1.48,2041.0,2560,1440,0,Intel,2.6,512,SSD
1178,Lenovo,ThinkPad T460,Ultrabook,14.0,Full HD 1920x1080,Intel Core i7 6600U 2.6GHz,8,256GB SSD,Intel,Windows 7,1.7,1499.0,1920,1080,0,Intel,2.6,256,SSD
1179,MSI,GS40 Phantom,Gaming,14.0,Full HD 1920x1080,Intel Core i7 6700HQ 2.6GHz,16,256GB SSD +  1TB HDD,Nvidia,Windows 10,1.7,1769.0,1920,1080,0,Intel,2.6,256,SSD
1180,HP,Pavilion 15-cb003nv,Gaming,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,8,1TB HDD,Nvidia,Windows 10,2.62,899.0,1920,1080,1,Intel,2.8,1000,HDD
1181,Lenovo,IdeaPad 310-15ISK,Notebook,15.6,1366x768,Intel Core i3 6006U 2.0GHz,8,1TB HDD,Intel,Windows 10,2.2,459.0,1366,768,0,Intel,2.0,1000,HDD
1182,HP,250 G4,Notebook,15.6,1366x768,Intel Core i5 6200U 2.3GHz,4,500GB HDD,Intel,No OS,2.1,476.99,1366,768,0,Intel,2.3,500,HDD
1183,Dell,Inspiron 7567,Gaming,15.6,4K Ultra HD 3840x2160,Intel Core i7 7700HQ 2.8GHz,8,128GB SSD +  1TB HDD,Nvidia,Windows 10,2.62,1498.0,3840,2160,0,Intel,2.8,128,SSD
1184,Lenovo,ThinkPad T570,Notebook,15.6,IPS Panel Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8,256GB SSD,Intel,Windows 10,1.95,1390.0,1920,1080,1,Intel,2.5,256,SSD
1185,Lenovo,320-15ISK (i3-6006U/4GB/1TB/GeForce,Notebook,15.6,Full HD 1920x1080,Intel Core i3 6006U 2GHz,4,1TB HDD,Nvidia,Windows 10,2.2,468.0,1920,1080,0,Intel,2.0,1000,HDD
1186,HP,Stream 14-AX000nv,Notebook,14.0,1366x768,Intel Celeron Dual Core N3060 1.6GHz,2,32GB Flash Storage,Intel,Windows 10,1.44,249.0,1366,768,0,Intel,1.6,32,Flash
1187,MSI,PL60 7RD,Gaming,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8,1TB HDD,Nvidia,Windows 10,2.2,839.0,1920,1080,1,Intel,2.7,1000,HDD
1188,HP,250 G5,Notebook,15.6,Full HD 1920x1080,Intel Core i7 6500U 2.5GHz,8,256GB SSD,Intel,Windows 10,1.96,679.0,1920,1080,0,Intel,2.5,256,SSD
1189,HP,ProBook 450,Notebook,15.6,Full HD 1920x1080,Intel Core i7 8550U 1.8GHz,16,512GB SSD,Intel,Windows 10,2.1,1159.0,1920,1080,0,Intel,1.8,512,SSD
1190,Asus,X553SA-XX021T (N3050/4GB/500GB/W10),Notebook,15.6,1366x768,Intel Celeron Dual Core N3050 1.6GHz,4,500GB HDD,Intel,Windows 10,2.2,369.0,1366,768,0,Intel,1.6,500,HDD
1191,Lenovo,V110-15ISK (i5-6200U/4GB/500GB/No,Notebook,15.6,1366x768,Intel Core i5 6200U 2.3GHz,4,500GB HDD,Intel,No OS,2.1,398.0,1366,768,0,Intel,2.3,500,HDD
1192,Lenovo,IdeaPad 510-15IKB,Notebook,15.6,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8,1TB HDD,Nvidia,No OS,2.2,709.0,1920,1080,0,Intel,2.7,1000,HDD
1193,Asus,UX410UA-GV097T (i3-7100U/4GB/256GB/FHD/W10),Notebook,14.0,Full HD 1920x1080,Intel Core i3 7100U 2.4GHz,4,256GB SSD,Intel,Windows 10,2.0,769.0,1920,1080,0,Intel,2.4,256,SSD
1194,Lenovo,B51-80 (i7-6500U/4GB/1008GB/FHD/W7),Notebook,15.6,Full HD 1920x1080,Intel Core i7 6500U 2.5GHz,4,1.0TB Hybrid,Intel,Windows 7,2.32,825.0,1920,1080,0,Intel,2.5,1000,Hybrid
1195,Lenovo,IdeaPad Y700-15ISK,Gaming,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 6700HQ 2.6GHz,16,512GB SSD,Nvidia,Windows 10,3.31,1305.0,1920,1080,1,Intel,2.6,512,SSD
1196,MSI,GS60 Ghost,Gaming,15.6,Full HD 1920x1080,Intel Core i7 6700HQ 2.6GHz,16,128GB SSD +  1TB HDD,Nvidia,Windows 10,1.91,2153.37,1920,1080,0,Intel,2.6,128,SSD
1197,HP,ProBook 450,Notebook,15.6,1366x768,Intel Core i3 6100U 2.3GHz,4,500GB HDD,Intel,Windows 10,2.07,650.0,1366,768,0,Intel,2.3,500,HDD
1198,Lenovo,ThinkPad X1,2 in 1 Convertible,14.0,IPS Panel Touchscreen 2560x1440,Intel Core i5 6200U 2.3GHz,8,256GB SSD,Intel,Windows 10,1.36,1637.0,2560,1440,1,Intel,2.3,256,SSD
1199,Lenovo,IdeaPad 310-15IKB,Ultrabook,15.6,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,6,256GB SSD,Nvidia,Windows 10,1.54,831.0,1920,1080,0,Intel,2.7,256,SSD
1200,Dell,Vostro 5568,Notebook,15.6,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8,256GB SSD,Nvidia,Linux,1.98,895.01,1920,1080,0,Intel,2.7,256,SSD
1201,Acer,Aspire 3,Notebook,15.6,1366x768,Intel Celeron Dual Core N3350 2GHz,4,500GB HDD,Intel,Windows 10,2.1,333.0,1366,768,0,Intel,2.0,500,HDD
1202,HP,Pavilion 15-BC000nv,Notebook,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 6700HQ 2.6GHz,6,1TB HDD,Nvidia,Windows 10,2.18,799.0,1920,1080,1,Intel,2.6,1000,HDD
1203,Asus,Rog GL552VW-DM201T,Gaming,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 6700HQ 2.6GHz,8,256GB SSD +  1TB HDD,Nvidia,Windows 10,2.591,909.0,1920,1080,1,Intel,2.6,256,SSD
1204,Dell,Inspiron 5578,2 in 1 Convertible,15.6,Full HD / Touchscreen 1920x1080,Intel Core i7 7500U 2.7GHz,16,512GB SSD,Intel,Windows 10,2.09,1179.0,1920,1080,0,Intel,2.7,512,SSD
1205,Acer,Aspire E5-576G,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,4,256GB SSD,Nvidia,Windows 10,2.23,691.0,1920,1080,0,Intel,2.5,256,SSD
1206,Dell,XPS 13,Ultrabook,13.3,Quad HD+ / Touchscreen 3200x1800,Intel Core i5 6300U 2.4GHz,8,256GB SSD,Intel,Linux,1.23,1099.0,3200,1800,0,Intel,2.4,256,SSD
1207,Acer,Predator G9-793,Gaming,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,16,256GB SSD +  1TB HDD,Nvidia,Windows 10,4.2,2599.0,1920,1080,1,Intel,2.8,256,SSD
1208,Lenovo,Legion Y520-15IKBN,Gaming,15.6,IPS Panel Full HD 1920x1080,Intel Core i5 7300HQ 2.5GHz,8,1TB HDD,Nvidia,Windows 10,2.4,819.0,1920,1080,1,Intel,2.5,1000,HDD
1209,Samsung,Chromebook Plus,2 in 1 Convertible,12.3,IPS Panel Touchscreen 2400x1600,Samsung Cortex A72&A53 2.0GHz,4,32GB Flash Storage,ARM,Chrome OS,1.15,659.0,2400,1600,1,Samsung,2.0,32,Flash
1210,HP,250 G6,Notebook,15.6,1366x768,Intel Core i5 7200U 2.5GHz,4,500GB HDD,Intel,Windows 10,1.86,485.0,1366,768,0,Intel,2.5,500,HDD
1211,Apple,"MacBook 12""",Ultrabook,12.0,IPS Panel Retina Display 2304x1440,Intel Core M 1.1GHz,8,256GB Flash Storage,Intel,macOS,0.92,1163.0,2304,1440,1,Intel,1.1,256,Flash
1212,Dell,Inspiron 7378,2 in 1 Convertible,13.3,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i5 7200U 2.5GHz,8,256GB SSD,Intel,Windows 10,1.6,1199.0,1920,1080,1,Intel,2.5,256,SSD
1213,HP,Pavilion Power,Notebook,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,12,128GB SSD +  1TB HDD,Nvidia,Windows 10,2.21,1327.0,1920,1080,1,Intel,2.8,128,SSD
1214,Lenovo,V110-15ISK (i3-6006U/4GB/1TB/Radeon,Notebook,15.6,1366x768,Intel Core i3 6006U 2GHz,4,1TB HDD,AMD,No OS,1.9,368.0,1366,768,0,Intel,2.0,1000,HDD
1215,Asus,Rog G752VY-GC229T,Gaming,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 6700HQ 2.6GHz,16,512GB SSD +  1TB HDD,Nvidia,Windows 10,4.3,2150.0,1920,1080,1,Intel,2.6,512,SSD
1216,Acer,Aspire 3,Notebook,15.6,1366x768,Intel Celeron Dual Core N3350 2GHz,4,1TB HDD,Intel,Linux,2.1,272.0,1366,768,0,Intel,2.0,1000,HDD
1217,MSI,GS73VR 7RF,Gaming,17.3,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,16,256GB SSD +  1TB HDD,Nvidia,Windows 10,2.43,2048.9,1920,1080,0,Intel,2.8,256,SSD
1218,Dell,Inspiron 5567,Notebook,15.6,1366x768,Intel Core i3 6006U 2.0GHz,4,128GB SSD,AMD,Windows 10,2.3,499.0,1366,768,0,Intel,2.0,128,SSD
1219,Lenovo,IdeaPad 310-15ISK,Notebook,15.6,1366x768,Intel Core i7 6500U 2.5GHz,8,500GB HDD,Nvidia,No OS,2.2,629.0,1366,768,0,Intel,2.5,500,HDD
1220,Dell,Inspiron 5579,2 in 1 Convertible,15.6,Full HD / Touchscreen 1920x1080,Intel Core i7 8550U 1.8GHz,16,512GB SSD,Intel,Windows 10,2.0,1285.0,1920,1080,0,Intel,1.8,512,SSD
1221,Dell,XPS 13,Ultrabook,13.3,Quad HD+ / Touchscreen 3200x1800,Intel Core i7 7500U 2.7GHz,16,512GB SSD,Intel,Windows 10,1.2,2680.0,3200,1800,0,Intel,2.7,512,SSD
1222,Asus,FX502VM-DM105T (i7-6700HQ/8GB/1TB/GeForce,Gaming,15.6,Full HD 1920x1080,Intel Core i7 6700HQ 2.6GHz,8,1TB HDD,Nvidia,Windows 10,2.2,1169.0,1920,1080,0,Intel,2.6,1000,HDD
1223,Dell,Inspiron 5567,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8,256GB SSD,AMD,Windows 10,2.36,889.0,1920,1080,0,Intel,2.5,256,SSD
1224,HP,15-bs025nv (i5-7200U/8GB/256GB/W10),Notebook,15.6,1366x768,Intel Core i5 7200U 2.5GHz,8,256GB SSD,Intel,Windows 10,1.91,579.0,1366,768,0,Intel,2.5,256,SSD
1225,Lenovo,IdeaPad 320-15AST,Notebook,15.6,1366x768,AMD E-Series 9000 2.2GHz,4,500GB HDD,AMD,Windows 10,2.2,299.0,1366,768,0,AMD,2.2,500,HDD
1226,Acer,Aspire E5-774G,Notebook,17.3,1600x900,Intel Core i3 6006U 2.0GHz,8,1TB HDD,Nvidia,Windows 10,3.3,629.0,1600,900,0,Intel,2.0,1000,HDD
1227,Asus,Rog Strix,Gaming,15.6,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,16,256GB SSD +  1TB HDD,Nvidia,Windows 10,2.2,2449.0,1920,1080,0,Intel,2.8,256,SSD
1228,Apple,"MacBook 12""",Ultrabook,12.0,IPS Panel Retina Display 2304x1440,Intel Core M 1.2GHz,8,512GB Flash Storage,Intel,macOS,0.92,1279.0,2304,1440,1,Intel,1.2,512,Flash
1229,Asus,FX502VM-AS73 (i7-7700HQ/16GB/1TB,Notebook,15.6,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,16,128GB SSD +  1TB HDD,Nvidia,Windows 10,2.2,1749.0,1920,1080,0,Intel,2.8,128,SSD
1230,MSI,GS73VR Stealth,Gaming,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 6700HQ 2.6GHz,16,256GB SSD +  1TB HDD,Nvidia,Windows 10,2.43,1948.99,1920,1080,1,Intel,2.6,256,SSD
1231,Dell,Inspiron 7579,2 in 1 Convertible,15.6,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i5 7200U 2.5GHz,8,256GB SSD,Intel,Windows 10,2.191,999.0,1920,1080,1,Intel,2.5,256,SSD
1232,Asus,ROG Strix,Gaming,17.3,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,16,256GB SSD +  1TB HDD,Nvidia,Windows 10,2.9,1949.0,1920,1080,0,Intel,2.8,256,SSD
1233,Acer,C740-C9QX (3205U/2GB/32GB/Chrome,Netbook,11.6,1366x768,Intel Celeron Dual Core 3205U 1.5GHz,2,32GB SSD,Intel,Chrome OS,1.3,174.0,1366,768,0,Intel,1.5,32,SSD
